contrato,produto
1.320568587,POS
1.77470637,FIXO
1.76996331,CONTROLE
1.315752083,CONTROLE
1.335840100,CONTROLE
1.338101193,CONTROLE
1.315926355,CONTROLE
1.329263129,POS
1.331413656,CONTROLE
1.334981711,CONTROLE
1.312651765,CONTROLE
1.327022673,CONTROLE
1.332005630,CONTROLE
1.334494538,CONTROLE
1.333607969,CONTROLE
1.71952408,CONTROLE
1.337098069,CONTROLE
1.316995108,POS
7.2081878,CORPORATE
1.332239383,CONTROLE
1.317689012,CONTROLE
1.332037090,CONTROLE
1.338337392,CONTROLE
1.336340968,CONTROLE
1.333980302,POS
1.333980488,POS
1.333993139,CONTROLE
1.327529345,CONTROLE
1.337851658,POS
1.340638640,CONTROLE
1.315444335,LIVE
1.338230636,CONTROLE
1.320980835,POS
1.333662996,CONTROLE
1.337198152,CONTROLE
1.338770688,CONTROLE
1.339847112,CONTROLE
1.81004576,CONTROLE
1.263934114,CONTROLE
1.320294831,CONTROLE
1.335363098,CONTROLE
1.79906003,CONTROLE
1.334473747,CONTROLE
1.337618957,CONTROLE
1.330350673,CONTROLE
1.320420000,POS
1.81303217,POS
1.331655956,CONTROLE
1.337938715,CONTROLE
1.335965724,CONTROLE
1.327119859,CONTROLE
1.325245205,POS
1.333572695,CONTROLE
1.336458813,CONTROLE
1.334313815,CONTROLE
1.337096955,CONTROLE
1.320074014,CONTROLE
1.320074949,CONTROLE
1.332727527,CONTROLE
1.86093566,CONTROLE
1.331640646,POS
1.314900561,CONTROLE
1.333478873,CONTROLE
1.332646814,CONTROLE
1.330598278,POS
1.330897362,CONTROLE
1.317938445,CONTROLE
1.318105500,POS
1.265357052,CONTROLE
1.338154102,CONTROLE
1.333341994,POS
1.333345393,CONTROLE
1.340701335,CONTROLE
1.340032680,CONTROLE
1.337560075,CONTROLE
1.329047141,CONTROLE
1.333423228,CONTROLE
1.331517551,CONTROLE
1.299856933,CONTROLE
1.333985617,CONTROLE
1.326455181,CONTROLE
1.85304410,CONTROLE
1.330869646,CONTROLE
1.47385005,FIXO
1.320325969,CONTROLE
1.330092463,POS
1.328967089,LIVE
1.335294301,CONTROLE
1.338296099,CONTROLE
1.293553238,CONTROLE
1.327433414,LIVE
1.337897255,CONTROLE
1.337716044,CONTROLE
1.335022670,CONTROLE
1.85743616,CONTROLE
1.335949486,CONTROLE
1.337062455,CONTROLE
1.336363799,CONTROLE
1.337553724,CONTROLE
1.334530693,CONTROLE
1.331481170,POS
1.330232733,CONTROLE
1.334538782,CONTROLE
1.317969284,CONTROLE
1.325146612,CONTROLE
1.331207808,CONTROLE
1.326710956,LIVE
1.335538552,CONTROLE
1.77774009,CONTROLE
1.320429688,POS
1.331555168,POS
1.338810147,CONTROLE
1.338775205,CONTROLE
1.332963956,CONTROLE
1.333069181,CONTROLE
1.333161359,CONTROLE
1.339450755,CONTROLE
1.338373758,CONTROLE
1.337065022,CONTROLE
1.338399361,CONTROLE
1.339478523,LIVE
1.334178079,CONTROLE
1.320361567,CONTROLE
1.330472716,CONTROLE
1.336715196,CONTROLE
1.338334610,CONTROLE
1.336740433,CONTROLE
1.335603968,CONTROLE
1.336329148,CONTROLE
1.338123292,CONTROLE
1.330633407,POS
1.264056949,CONTROLE
1.335838962,CONTROLE
1.336038399,CONTROLE
1.332187142,CONTROLE
1.332417271,CONTROLE
1.332692561,CONTROLE
1.336859005,CONTROLE
1.328957051,CONTROLE
1.331899182,CONTROLE
1.328963489,POS
1.315131487,CONTROLE
1.318061002,CONTROLE
1.332371001,CONTROLE
1.312994065,CONTROLE
1.334631364,CONTROLE
1.337334590,CONTROLE
1.81544136,CONTROLE
1.332035757,CONTROLE
1.334624204,CONTROLE
1.338596957,CONTROLE
1.329448192,POS
1.340236638,CONTROLE
1.333169542,CONTROLE
1.340237980,CONTROLE
1.332668649,CONTROLE
1.329083553,CONTROLE
1.332916498,CONTROLE
1.330750884,POS
1.317676714,CONTROLE
1.332188772,POS
1.72179770,CONTROLE
1.72180726,CONTROLE
1.329818521,CONTROLE
1.327258663,LIVE
1.337503601,CONTROLE
1.338417750,CONTROLE
1.265093860,POS
1.265093960,CONTROLE
1.333731256,CONTROLE
1.338957408,CONTROLE
1.324977935,LIVE
1.339123836,CONTROLE
1.335516459,CONTROLE
1.334392779,CONTROLE
7.1452651,CONTROLE
1.334007205,CONTROLE
1.335955686,CONTROLE
1.335122820,POS
1.318996418,POS
1.333863200,CONTROLE
1.334479569,CONTROLE
1.333292706,CONTROLE
1.328814842,POS
1.333244833,CONTROLE
1.328409796,LIVE
1.330303777,POS
1.329623345,CONTROLE
1.328836741,CONTROLE
1.327229463,LIVE
1.338276143,CONTROLE
1.339051371,POS
1.338104501,CONTROLE
1.317601398,CONTROLE
1.324884072,CONTROLE
1.324885564,CONTROLE
1.329518774,CONTROLE
1.330184908,CONTROLE
1.265223362,POS
1.340559768,CONTROLE
1.336417270,CONTROLE
1.335018812,CONTROLE
1.296509924,CONTROLE
1.323269142,LIVE
1.261252331,CONTROLE
1.336223803,CONTROLE
1.336230035,CONTROLE
1.336228844,CONTROLE
1.334080724,CONTROLE
1.333801138,CONTROLE
1.317068896,CONTROLE
1.324131689,CONTROLE
1.333385872,CONTROLE
1.332070390,CONTROLE
1.332035370,CONTROLE
1.332749500,CONTROLE
1.331649152,CONTROLE
1.331855481,POS
1.330521660,CONTROLE
1.331351933,CONTROLE
1.330981673,POS
1.328517496,CONTROLE
1.330624425,POS
1.322134325,CONTROLE
1.281470225,CONTROLE
1.327994588,LIVE
1.313384417,CONTROLE
1.332365707,CONTROLE
1.332720089,LIVE
1.336802653,CONTROLE
1.335988296,CONTROLE
1.335795938,CONTROLE
1.307843606,LIVE
1.328995255,CONTROLE
1.54264957,CONTROLE
1.329384350,CONTROLE
1.263875362,CONTROLE
1.336678908,CONTROLE
1.338884962,CONTROLE
1.328476062,OI
1.339254657,CONTROLE
1.336076264,CONTROLE
1.314342882,CONTROLE
1.317629033,CONTROLE
1.336668931,CONTROLE
1.337567356,POS
1.312655253,POS
1.336778587,PÓS PURO
1.326456160,CONTROLE
1.335459970,CONTROLE
1.335094942,CONTROLE
1.65873649,POS
1.82690104,POS
1.328477055,OI
1.331334120,POS
1.333906887,CONTROLE
1.340154495,CONTROLE
1.321310398,CONTROLE
1.334775709,CONTROLE
1.317161714,POS
1.84416054,POS
1.334991316,CONTROLE
1.334991417,CONTROLE
1.333961951,POS
1.262660153,CONTROLE
1.339965858,CONTROLE
1.341475685,CONTROLE
1.335436206,CONTROLE
1.336113387,CONTROLE
1.309937327,CONTROLE
1.309936114,CONTROLE
1.309916780,CONTROLE
1.309915220,CONTROLE
1.330905702,CONTROLE
1.336509221,CONTROLE
1.326780721,CONTROLE
1.334831820,CONTROLE
1.334943595,CONTROLE
1.332211059,CONTROLE
1.263279856,CONTROLE
1.330863513,POS
1.330689124,CONTROLE
1.324615797,CONTROLE
1.329537908,LIVE
1.337498898,CONTROLE
1.338356054,CONTROLE
1.338354614,CONTROLE
1.338354829,CONTROLE
1.334153585,CONTROLE
1.329888845,POS
1.333683006,POS
1.338162217,FIXO
1.329209279,CONTROLE
1.315271610,CONTROLE
7.200629110,CORPORATE
1.71243964,FIXO
1.315737613,CONTROLE
1.329048622,CONTROLE
1.336331429,CONTROLE
1.81690839,CONTROLE
1.337700817,CONTROLE
1.336857572,CONTROLE
1.335279514,POS
1.335733589,CONTROLE
1.335747026,CONTROLE
1.86952518,CONTROLE
1.338817752,CONTROLE
1.337204989,CONTROLE
1.335941327,CONTROLE
1.320175178,POS
1.333032668,CONTROLE
1.314265902,CONTROLE
1.338990316,CONTROLE
1.330590154,CONTROLE
1.319434537,POS
1.336380532,CONTROLE
1.334407544,POS
1.83899457,CONTROLE
1.332612026,CONTROLE
1.335630300,CONTROLE
1.335937654,CONTROLE
1.335130391,CONTROLE
1.85050112,CONTROLE
1.332549812,CONTROLE
1.330624373,CONTROLE
1.67469881,CONTROLE
1.324978263,POS
1.261401571,CONTROLE
1.340155762,CONTROLE
1.332709007,CONTROLE
1.334603389,POS
1.335343818,CONTROLE
1.309485297,POS
1.333896163,CONTROLE
1.338138919,CONTROLE
1.320961962,POS
1.329160687,CONTROLE
1.300722300,CONTROLE
1.338607294,LIVE
1.319166247,CONTROLE
1.326496412,CONTROLE
1.328307275,POS
1.329050267,CONTROLE
1.331777865,CONTROLE
1.334210920,CONTROLE
1.332800877,CONTROLE
1.339351178,POS
1.339256108,CONTROLE
1.336151038,CONTROLE
1.278167445,CONTROLE
1.333509918,CONTROLE
1.314673866,CONTROLE
1.337532435,CONTROLE
1.333991749,CONTROLE
1.333176038,LIVE
1.339593709,CONTROLE
1.316504601,POS
1.330538623,CONTROLE
1.334248187,CONTROLE
1.338329661,CONTROLE
1.338381357,CONTROLE
1.332009612,CONTROLE
1.339206165,CONTROLE
1.329536364,CONTROLE
1.340014064,CONTROLE
1.337687417,CONTROLE
1.314224037,POS
1.336943382,CONTROLE
1.337397158,CONTROLE
1.72113497,CONTROLE
1.262585056,CONTROLE
1.321890211,CONTROLE
1.323209065,NULL
1.334793400,CONTROLE
1.333777377,CONTROLE
1.328156622,CONTROLE
1.328574825,CONTROLE
1.330590215,POS
1.330865144,POS
1.86080503,CONTROLE
1.330131944,CONTROLE
1.63823314,CONSUMER
1.341122302,LIVE
1.326879752,CONTROLE
1.331336401,CONTROLE
1.315790185,CONTROLE
1.328996029,CONTROLE
1.85653887,CONTROLE
1.335992548,POS
1.331783492,CONTROLE
1.330639321,CONTROLE
1.332323950,CONTROLE
1.334336831,CONTROLE
1.337452737,CONTROLE
1.340097303,POS
1.337765639,CONTROLE
1.316978139,POS
1.333821801,CONTROLE
1.75129444,CONTROLE
1.335145745,CONTROLE
1.334711509,CONTROLE
1.341334568,LIVE
1.326730859,CONTROLE
1.322941339,LIVE
1.335654760,CONTROLE
1.71900929,CONTROLE
1.13477494,POS 
1.84680825,CONTROLE
1.338382637,CONTROLE
1.335840653,CONTROLE
1.299326833,CONTROLE
1.338818042,CONTROLE
1.338495357,CONTROLE
1.336791730,CONTROLE
1.315320718,CONTROLE
1.332069598,CONTROLE
1.330309112,CONTROLE
1.331730177,POS
1.77201656,POS
1.79734253,POS
1.339984442,CONTROLE
1.329549968,LIVE
1.334743780,CONTROLE
1.83801767,CONTROLE
1.331696732,POS
1.319810911,CONTROLE
1.333770643,CONTROLE
1.333770746,CONTROLE
1.333804983,CONTROLE
1.331368625,CONTROLE
1.47650735,CONTROLE
1.337598341,CONTROLE
1.330038836,CONTROLE
1.319920258,FIXO
1.51272697,CONTROLE
1.339175257,CONTROLE
1.336078525,CONTROLE
1.338679659,CONTROLE
1.296269018,CONTROLE
1.316454981,CONTROLE
1.335716450,CONTROLE
1.334502503,CONTROLE
1.333028814,POS
1.334213201,CONTROLE
1.332049696,POS
1.35869041,POS
1.329975198,CONTROLE
1.341164538,CONTROLE
1.340440454,CONTROLE
1.325127887,LIVE
1.314597924,CONTROLE
1.336853526,LIVE
1.338495874,CONTROLE
1.316701256,CONTROLE
1.330310857,POS
1.336007664,CONTROLE
1.334945687,CONTROLE
1.333876025,LIVE
1.79191665,CONTROLE
1.331144353,CONTROLE
1.81195606,CONTROLE
1.262572605,CONTROLE
1.330725048,CONTROLE
1.321092560,POS
1.335481056,CONTROLE
1.335510486,CONTROLE
1.327958411,LIVE
1.339942786,CONTROLE
1.333204659,CONTROLE
1.77128183,CONTROLE
1.339584811,CONTROLE
1.332074497,CONTROLE
1.332112460,CONTROLE
1.338019141,CONTROLE
1.339488990,CONTROLE
1.339615777,POS
1.340323223,CONTROLE
1.268045155,CONTROLE
1.340010363,CONTROLE
1.337339432,CONTROLE
1.331823839,CONTROLE
1.330114332,POS
1.83658014,CONTROLE
1.331698805,POS
1.79015729,CONTROLE
1.330460727,CONTROLE
1.59025416,LIVE
1.338762890,CONTROLE
1.340152711,CONTROLE
1.334361325,CONTROLE
1.333166946,CONTROLE
1.330424058,CONTROLE
1.314877714,CONTROLE
1.339229120,CONTROLE
1.339230322,CONTROLE
1.308866092,CONTROLE
1.325939435,CONTROLE
1.327554385,CONTROLE
1.330302627,CONTROLE
1.332530498,POS
1.317084259,CONTROLE
1.306867888,CONTROLE
1.314950971,CONTROLE
1.308302763,CONTROLE
1.335881953,CONTROLE
1.336789717,CONTROLE
1.324270848,CONTROLE
1.321717086,CONTROLE
1.330695776,CONTROLE
1.330585192,CONTROLE
1.339302491,CONTROLE
1.264587185,CONTROLE
1.315100977,CONTROLE
1.80300902,CONTROLE
1.332506919,CONTROLE
1.324235511,CONTROLE
1.87145653,POS
1.87124386,CONTROLE
1.336712348,CONTROLE
1.337630945,CONTROLE
1.62428619,CONTROLE
1.329436924,POS
1.336812226,CONTROLE
1.336351853,POS
1.336663176,POS
1.327903767,POS
1.84054250,POS
1.278394545,CONTROLE
1.48890359,CONTROLE
1.334452280,CONTROLE
1.322683198,LIVE
1.323746996,CONTROLE
1.332919752,POS
7.1865781,CORPORATE
1.327908222,CONTROLE
1.327939964,LIVE
1.324777854,CONTROLE
1.336707783,CONTROLE
1.319219456,CONTROLE
1.330426344,POS
1.334966674,CONTROLE
1.340222968,CONTROLE
1.329478524,LIVE
1.317209561,CONTROLE
1.328157555,CONTROLE
1.325212746,CONTROLE
1.328280667,CONTROLE
1.261120983,CONTROLE
1.326042411,CONTROLE
1.330403049,CONTROLE
1.317101887,CONTROLE
1.332053855,CONTROLE
1.335089914,CONTROLE
1.329492824,CONTROLE
1.332451594,CONTROLE
1.332191979,CONTROLE
1.78561098,CONTROLE
1.78561078,CONTROLE
1.338142109,CONTROLE
1.331254503,POS
1.338286398,CONTROLE
1.329757879,CONTROLE
1.329757888,CONTROLE
1.330564236,CONTROLE
7.2049182,CORPORATE
1.337603598,CONTROLE
1.84737230,CONTROLE
1.318246028,POS
1.62867398,CONTROLE
1.328929889,CONTROLE
1.326402931,CONTROLE
1.29718892,FIXO
1.334687501,CONTROLE
1.338509497,CONTROLE
1.330277663,CONTROLE
1.338474751,LIVE
7.1970373,CORPORATE
1.327907059,CONTROLE
1.337732576,CONTROLE
1.329708793,CONTROLE
1.329138717,CONTROLE
1.332447489,CONTROLE
1.312650174,CONTROLE
1.328264851,CONTROLE
1.329526729,CONTROLE
1.339934443,CONTROLE
1.333723182,CONTROLE
1.261366494,CONTROLE
1.83862650,POS
1.331125131,POS
1.329990227,POS
1.336885206,CONTROLE
1.336889101,CONTROLE
1.340001212,CONTROLE
1.297640512,LIVE
1.327147843,CONTROLE
1.81295201,CONTROLE
1.337011740,CONTROLE
1.333422115,CONTROLE
1.332145932,POS
1.286271221,CONTROLE
1.335781009,CONTROLE
1.29527706,POS
1.324819693,CONTROLE
1.334014016,CONTROLE
1.341079798,CONTROLE
1.337745355,CONTROLE
1.336793606,CONTROLE
1.333909975,CONTROLE
1.337198392,CONTROLE
1.330277819,CONTROLE
1.339184677,CONTROLE
1.333812604,CONTROLE
1.333479888,CONTROLE
1.339221520,CONTROLE
1.331371165,POS
1.318379173,CONTROLE
1.82203470,CONTROLE
1.339121178,CONTROLE
1.82983330,CONTROLE
1.337200970,CONTROLE
1.334982190,CONTROLE
1.331664806,CONTROLE
1.336998304,CONTROLE
1.336138582,CONTROLE
1.335345523,CONTROLE
1.334104229,CONTROLE
1.320619755,CONTROLE
1.87180961,CONTROLE
1.326975311,LIVE
1.333143932,POS
1.88192647,CONTROLE
1.330295310,CONTROLE
1.325276384,CONTROLE
1.330003913,POS
1.86524502,CONTROLE
1.316009878,CONTROLE
1.319594501,POS
1.323801577,CONTROLE
1.339305422,CONTROLE
1.339303577,CONTROLE
1.339305272,CONTROLE
1.339302413,CONTROLE
1.339307849,CONTROLE
1.339308507,CONTROLE
1.337146670,CONTROLE
1.340716542,POS
1.338566760,CONTROLE
1.337090366,CONTROLE
1.335249971,CONTROLE
1.324892720,CONTROLE
1.335301220,CONTROLE
1.262387444,POS
1.324471191,CONTROLE
1.332905954,CONTROLE
1.332646506,CONTROLE
1.304937829,CONTROLE
1.329393119,CONTROLE
1.330413028,CONTROLE
1.330010564,CONTROLE
1.327178534,LIVE
1.334658374,CONTROLE
1.321765383,POS
1.67140785,CONTROLE
1.338476122,CONTROLE
1.330122176,CONTROLE
1.329301091,POS
1.334532923,LIVE
1.330695630,POS
1.336444506,POS
1.333796119,CONTROLE
1.336143894,CONTROLE
1.313516832,CONTROLE
1.330709790,CONTROLE
1.337508063,CONTROLE
1.339898298,CONTROLE
1.336946183,CONTROLE
1.338304169,CONTROLE
1.330643211,CONTROLE
1.328741253,LIVE
1.332257897,CONTROLE
1.333503715,CONTROLE
1.335376436,CONTROLE
1.334025997,CONTROLE
1.338376332,CONTROLE
1.341354910,CONTROLE
1.321124248,LIVE
1.337932866,CONTROLE
7.2058014,CORPORATE
1.327410662,CONTROLE
1.330561953,POS
1.318711787,POS
1.336453722,CONTROLE
1.338789411,CONTROLE
1.327245129,CONTROLE
1.332920408,CONTROLE
1.333927804,POS
1.77743844,FIXO
1.336581409,POS
1.337762284,CONTROLE
1.330349023,CONTROLE
7.2085302,POS
1.335903616,LIVE
1.79309193,CONTROLE
1.326332921,CONTROLE
1.330666862,POS
1.328477300,CONTROLE
1.338691238,CONTROLE
1.320171683,POS
1.277042690,CONTROLE
1.78614541,CONTROLE
1.338691238,CONTROLE
1.340780051,CONTROLE
7.1887980,CORPORATE
1.329967549,POS
1.332367987,CONTROLE
1.330422184,CONTROLE
1.330317502,CONTROLE
1.338971618,CONTROLE
1.340805307,CONTROLE
1.318794590,POS
1.339089111,CONTROLE
1.317549603,CONTROLE
1.333858342,CONTROLE
1.325383908,CONTROLE
1.335061006,CONTROLE
1.333846087,CONTROLE
1.332951783,POS
1.332038876,CONTROLE
1.331122708,CONTROLE
1.330140654,CONTROLE
1.330102114,POS
1.329532775,CONTROLE
1.331425230,CONTROLE
1.324636942,POS
1.339487303,LIVE
1.334326284,CONTROLE
1.334619552,CONTROLE
1.327305701,POS
1.51197953,FIXO
1.328907438,CONTROLE
1.331845265,CONTROLE
7.198649510,CORPORATE
1.330365835,CONTROLE
1.330669495,CONTROLE
1.336370472,CONTROLE
1.82995840,CONTROLE
1.334431389,CONTROLE
1.334229890,LIVE
1.330758066,CONTROLE
1.337505070,CONTROLE
1.327515780,CONTROLE
1.328212378,CONTROLE
1.333842541,CONTROLE
1.86102944,POS
1.332064583,CONTROLE
1.338758614,CONTROLE
1.295663063,CONTROLE
1.283778799,CONTROLE
1.265138562,CONTROLE
1.340232581,CONTROLE
1.328264536,CONTROLE
1.328265129,CONTROLE
1.328265246,CONTROLE
1.328666324,CONTROLE
1.338156591,CONTROLE
1.320284525,POS
1.324534774,CONTROLE
1.336782403,CONTROLE
1.332959522,CONTROLE
1.330324130,POS
1.341793529,LIVE
1.334191310,CONTROLE
1.276934789,POS
1.336907121,CONTROLE
1.332180338,POS
1.341665273,CONTROLE
1.332195216,CONTROLE
1.328248350,LIVE
1.329989914,LIVE
1.334445539,CONTROLE
1.331134700,CONTROLE
1.337401384,CONTROLE
1.333826056,PÓS PURO
1.328067329,LIVE
1.330436773,CONTROLE
1.338875582,CONTROLE
1.62156015,CONTROLE
1.337612894,CONTROLE
1.338805866,CONTROLE
1.340821537,CONTROLE
1.335434659,CONTROLE
1.334096124,CONTROLE
1.262331417,CONTROLE
1.327261872,LIVE
1.331019225,CONTROLE
1.263050095,POS
1.328458600,CONTROLE
1.333909118,LIVE
1.329587698,POS
1.335196091,CONTROLE
1.319173777,POS
1.338956542,CONTROLE
1.340974894,CONTROLE
1.331329568,CONTROLE
1.334177119,CONTROLE
1.67990303,CONTROLE
1.333491519,CONTROLE
1.332805039,CONTROLE
1.328946774,CONTROLE
1.332823509,CONTROLE
1.81583896,CONTROLE
1.41078040,CONTROLE
1.335744675,CONTROLE
1.336502957,CONTROLE
1.335300031,CONTROLE
1.332700969,CONTROLE
1.329042011,CONTROLE
1.328459526,CONTROLE
1.327300940,CONTROLE
1.329137880,LIVE
1.330222744,LIVE
1.326283978,CONTROLE
1.334399868,CONTROLE
1.334400412,CONTROLE
1.339501443,CONTROLE
1.336910989,CONTROLE
1.331098623,CONTROLE
1.331169906,CONTROLE
1.306208062,CONTROLE
1.313059083,CONTROLE
1.264159855,CONTROLE
1.331130390,CONTROLE
1.340642457,CONTROLE
1.334653282,CONTROLE
1.333524368,CONTROLE
1.324505624,CONTROLE
1.330748682,CONTROLE
1.336390383,CONTROLE
1.334209100,LIVE
1.332503338,CONTROLE
1.330608832,POS
1.85279269,CONTROLE
1.335957361,CONTROLE
1.316119165,CONTROLE
1.333613254,CONTROLE
1.331947484,LIVE
1.292391762,LIVE
1.279754901,CONTROLE
1.325072117,CONTROLE
1.314137962,CONTROLE
1.338566546,CONTROLE
1.337269739,CONTROLE
1.331181512,POS
1.337820924,CONTROLE
1.289868990,LIVE
1.328015066,LIVE
1.332604688,LIVE
1.339542017,CONTROLE
1.305487092,POS
1.333693320,CONTROLE
1.325641310,CONTROLE
1.336881626,LIVE
1.338660833,CONTROLE
1.333131214,LIVE
1.339807399,POS
1.338353093,CONTROLE
1.336358374,CONTROLE
1.331654586,CONTROLE
1.335112807,LIVE
1.330711374,CONTROLE
1.334814461,CONTROLE
1.330187169,CONTROLE
1.328745064,CONTROLE
1.321745876,POS
1.330621285,CONTROLE
1.329922494,CONTROLE
1.314830906,LIVE
1.335023060,LIVE
1.333446320,CONTROLE
1.329421512,CONTROLE
1.76622878,POS
1.336250547,CONTROLE
1.339872270,CONTROLE
1.82656864,POS
1.331899483,CONTROLE
1.328977066,LIVE
1.336710944,CONTROLE
1.313044224,CONTROLE
1.86596455,CONTROLE
1.329597140,CONTROLE
1.318462061,CONTROLE
1.334899385,CONTROLE
1.326488724,LIVE
1.338065939,CONTROLE
1.332563958,CONTROLE
1.333426414,CONTROLE
1.330514991,CONTROLE
1.336938889,CONTROLE
1.328955802,CONTROLE
1.85218088,CONTROLE
1.316149272,CONTROLE
1.334541369,CONTROLE
1.337311245,CONTROLE
1.63333997,POS
1.322695087,CONTROLE
1.329903254,CONTROLE
1.329903914,CONTROLE
1.327175649,LIVE
1.292795902,LIVE
1.328176389,POS
1.335751743,CONTROLE
1.331536063,CONTROLE
1.323355767,POS
1.78299299,FIXO
1.330719012,CONTROLE
1.337614700,CONTROLE
1.325618456,CONTROLE
1.336486711,CONTROLE
1.87650770,CONTROLE
1.335699610,CONTROLE
1.335694919,CONTROLE
1.336154409,CONTROLE
1.332405959,POS
1.333168807,LIVE
1.297857043,CONTROLE
1.338038502,CONTROLE
1.336559203,CONTROLE
1.320418413,POS
1.334463809,CONTROLE
1.334758060,CONTROLE
1.315206313,CONTROLE
1.337414050,CONTROLE
1.334679104,CONTROLE
1.334666454,CONTROLE
1.306663043,CONTROLE
1.337236712,CONTROLE
1.332437842,CONTROLE
1.339797467,CONTROLE
1.325077296,CONTROLE
1.269167969,CONTROLE
1.315670067,CONTROLE
1.330841020,CONTROLE
1.340177878,CONTROLE
1.336252972,CONTROLE
1.314275396,CONTROLE
1.335624210,CONTROLE
1.335875721,CONTROLE
1.81974363,CONTROLE
1.332399490,CONTROLE
1.331476207,CONTROLE
1.334403011,LIVE
1.340000511,CONTROLE
1.336224744,CONTROLE
1.338215234,CONTROLE
1.328930573,POS
1.341236645,LIVE
1.315271578,CONTROLE
1.79356050,CONTROLE
1.332799999,CONTROLE
1.340529247,CONTROLE
1.325240846,CONTROLE
1.264635754,CONTROLE
1.334826737,CONTROLE
1.335110111,POS
1.86158260,CONTROLE
1.333676740,CONTROLE
1.336990379,POS
1.84166699,POS
1.327901920,CONTROLE
1.331925079,CONTROLE
7.1616688,CORPORATE
1.337206711,CONTROLE
1.335104072,CONTROLE
1.333976907,POS
1.328848097,CONTROLE
1.335465612,CONTROLE
1.78577017,CONTROLE
1.334303223,CONTROLE
1.316295736,CONTROLE
1.316110783,POS
1.333249771,CONTROLE
1.293429463,CONTROLE
1.329708394,CONTROLE
1.75554349,CONTROLE
1.75554280,CONTROLE
1.338481049,CONTROLE
1.328093713,CONTROLE
1.85592699,CONTROLE
1.324261276,CONTROLE
1.75981538,CONTROLE
1.332988932,CONTROLE
1.318293189,OI
1.328284150,CONTROLE
1.328995498,CONTROLE
1.336912980,CONTROLE
1.331743995,CONTROLE
1.332264818,POS
1.339294251,POS
1.315889170,CONTROLE
1.75052167,CONTROLE
1.335260052,CONTROLE
1.339070767,CONTROLE
1.335954138,Controle
1.82404897,CONTROLE
1.314151177,LIVE
1.320508299,POS
1.330868495,CONTROLE
1.328143454,CONTROLE
1.334031568,CONTROLE
1.337943758,CONTROLE
7.2020816,CORPORATE
1.334916842,CONTROLE
1.82122521,CONTROLE
1.332025424,CONTROLE
1.321427417,POS
