contrato,bloqueio
1.264994279,NO DUNING
1.335061768,NO DUNING
1.333680367,NO DUNING
1.334326755,NO DUNING
1.334326990,NO DUNING
1.330597611,NO DUNING
1.330805916,NO DUNING
1.330462052,NO DUNING
1.316705729,NO DUNING
1.331099838,NO DUNING
1.330205233,NO DUNING
1.323975898,NO DUNING
1.329773692,NO DUNING
1.329772921,NO DUNING
1.331043647,NO DUNING
1.330264729,NO DUNING
1.329404484,NO DUNING
1.336255169,NO DUNING
7.2050783,NO DUNING
1.338393423,NO DUNING
7.193938510,NO DUNING
7.1939385,NO DUNING
1.330336018,NO DUNING
1.335534605,NO DUNING
1.333815439,NO DUNING
1.336005608,NO DUNING
1.51442920,NO DUNING
1.329008332,NO DUNING
1.329984264,NO DUNING
1.338398017,NO DUNING
1.29524379,NO DUNING
1.330557384,NO DUNING
1.316457557,NO DUNING
1.318748257,NO DUNING
1.338167277,NO DUNING
1.336902775,NO DUNING
1.336644032,NO DUNING
1.329525155,NO DUNING
1.334056646,NO DUNING
1.320230002,NO DUNING
1.331458534,NO DUNING
1.332089782,NO DUNING
1.332536236,NO DUNING
1.331594344,NO DUNING
1.329588280,NO DUNING
1.84953571,NO DUNING
1.330320097,NO DUNING
1.331114943,NO DUNING
1.327217386,NO DUNING
1.329458700,NO DUNING
1.320074612,NO DUNING
1.332415675,NO DUNING
1.66060761,NO DUNING
1.294098690,NO DUNING
1.336048350,NO DUNING
1.334776052,NO DUNING
1.333195787,NO DUNING
1.336981478,NO DUNING
1.335007694,NO DUNING
1.319862972,NO DUNING
1.329838479,NO DUNING
1.335358487,NO DUNING
1.331202921,NO DUNING
1.331441112,NO DUNING
1.335321940,NO DUNING
1.332286351,NO DUNING
1.332489491,NO DUNING
1.340256854,NO DUNING
1.328876373,NO DUNING
1.337045856,NO DUNING
7.2033356,NO DUNING
1.331215894,NO DUNING
1.332048170,NO DUNING
1.330443673,NO DUNING
1.321783652,NO DUNING
1.330496190,NO DUNING
1.69770186,NO DUNING
1.337193749,NO DUNING
1.334257386,NO DUNING
1.334732739,NO DUNING
1.320446612,NO DUNING
1.330297941,NO DUNING
1.330657620,NO DUNING
1.332403061,NO DUNING
1.321757126,NO DUNING
1.335112488,NO DUNING
1.331998310,NO DUNING
1.330151770,NO DUNING
1.337406741,NO DUNING
1.332426318,NO DUNING
1.332426736,NO DUNING
1.329565467,NO DUNING
1.335632388,NO DUNING
7.2086466,NO DUNING
1.335003235,NO DUNING
1.334706620,NO DUNING
1.331929571,NO DUNING
1.331673941,NO DUNING
1.58452913,NO DUNING
1.324012367,NO DUNING
1.330605520,NO DUNING
7.2021233,NO DUNING
1.329033648,NO DUNING
1.336338787,NO DUNING
1.339393862,NO DUNING
1.331316137,NO DUNING
1.339334024,NO DUNING
1.281650250,NO DUNING
1.332710892,NO DUNING
1.332087749,NO DUNING
1.335842788,NO DUNING
1.319333554,NO DUNING
1.331999142,NO DUNING
1.329299920,NO DUNING
1.331887060,NO DUNING
1.333607846,NO DUNING
1.332699973,NO DUNING
1.318661906,NO DUNING
1.335400137,NO DUNING
1.30742086,NO DUNING
1.319297383,NO DUNING
1.333373811,NO DUNING
1.336446987,NO DUNING
1.334285240,NO DUNING
1.326455700,NO DUNING
1.332928007,NO DUNING
1.331527725,NO DUNING
1.330704255,NO DUNING
1.329615585,NO DUNING
1.323480163,NO DUNING
1.329329463,NO DUNING
1.328161487,NO DUNING
1.323790639,NO DUNING
1.339740359,NO DUNING
1.336446913,NO DUNING
1.333376571,NO DUNING
7.2017784,NO DUNING
1.324842222,NO DUNING
1.320939942,NO DUNING
1.336996995,NO DUNING
7.2077738,NO DUNING
1.335644307,NO DUNING
1.337434004,NO DUNING
1.319223797,NO DUNING
1.339209892,NO DUNING
1.311077909,NO DUNING
7.202984510,NO DUNING
1.330206164,NO DUNING
1.63952593,NO DUNING
1.331930188,NO DUNING
1.49458744,NO DUNING
1.317908432,NO DUNING
1.328957447,NO DUNING
1.329689695,NO DUNING
1.335354781,NO DUNING
1.335509958,NO DUNING
1.333601635,NO DUNING
1.318283594,NO DUNING
1.330802617,NO DUNING
1.339905556,NO DUNING
1.336618840,NO DUNING
1.334157829,NO DUNING
1.331458739,NO DUNING
1.333251139,NO DUNING
1.331560236,NO DUNING
1.329897166,NO DUNING
1.331628052,NO DUNING
1.335526052,NO DUNING
1.333259154,NO DUNING
1.332579311,NO DUNING
1.329735571,NO DUNING
1.336639817,NO DUNING
1.337492275,NO DUNING
1.337433243,NO DUNING
1.329717044,NO DUNING
1.336160315,NO DUNING
1.335146329,NO DUNING
1.332170634,NO DUNING
1.331041637,NO DUNING
1.331326503,NO DUNING
1.330098765,NO DUNING
1.329392816,NO DUNING
1.329263929,NO DUNING
1.330752472,NO DUNING
1.338859251,NO DUNING
1.334592497,NO DUNING
1.79315031,NO DUNING
7.2084822,NO DUNING
1.336272329,NO DUNING
1.318117376,NO DUNING
1.335261020,NO DUNING
1.334313357,NO DUNING
1.335849944,NO DUNING
1.334203589,NO DUNING
1.334938672,NO DUNING
1.333941525,NO DUNING
1.333368782,NO DUNING
1.331434418,NO DUNING
7.204164410,NO DUNING
1.333532677,NO DUNING
1.332029858,NO DUNING
1.332947837,NO DUNING
1.330651774,NO DUNING
1.333134897,NO DUNING
1.331863230,NO DUNING
1.329849581,NO DUNING
1.326696756,NO DUNING
7.2035640,NO DUNING
1.327357384,NO DUNING
1.70643870,NO DUNING
1.329733881,NO DUNING
1.330690715,NO DUNING
1.329181143,NO DUNING
1.328126247,NO DUNING
1.313513363,NO DUNING
1.332149831,NO DUNING
1.336705165,NO DUNING
1.329188839,NO DUNING
7.2046008,NO DUNING
1.335203316,NO DUNING
1.86321204,NO DUNING
1.339718144,NO DUNING
1.331438076,NO DUNING
1.336854192,NO DUNING
1.79584408,NO DUNING
1.331863758,NO DUNING
1.337044782,NO DUNING
1.336310153,NO DUNING
1.335012603,NO DUNING
1.17915994,NO DUNING
1.330164922,NO DUNING
1.330820182,NO DUNING
1.333318303,NO DUNING
1.330405192,NO DUNING
1.330216687,NO DUNING
1.329136593,NO DUNING
1.337791721,NO DUNING
1.331882721,NO DUNING
1.335038693,NO DUNING
1.332950275,NO DUNING
1.332764262,NO DUNING
1.330372573,NO DUNING
1.330924972,NO DUNING
1.334989490,NO DUNING
1.328593687,NO DUNING
1.329115719,NO DUNING
1.329884603,NO DUNING
1.333697296,NO DUNING
1.331664275,NO DUNING
7.2025233,NO DUNING
1.333462191,NO DUNING
1.332123418,NO DUNING
1.336677744,NO DUNING
1.329798262,NO DUNING
1.337217371,NO DUNING
1.332141756,NO DUNING
1.337972167,NO DUNING
1.73479034,NO DUNING
1.316583959,NO DUNING
1.337395707,NO DUNING
1.340007638,NO DUNING
1.332818701,NO DUNING
1.331788761,NO DUNING
1.75224570,NO DUNING
1.333209231,NO DUNING
1.323002223,NO DUNING
1.330617013,NO DUNING
1.330616474,NO DUNING
1.333128547,NO DUNING
1.332719028,NO DUNING
1.332706976,NO DUNING
1.323962046,NO DUNING
1.326475299,NO DUNING
1.329709906,NO DUNING
1.334605010,NO DUNING
1.337106758,NO DUNING
1.338759976,NO DUNING
1.336691240,NO DUNING
1.332323818,NO DUNING
1.67548921,NO DUNING
1.63416203,NO DUNING
1.338324003,NO DUNING
1.336198569,NO DUNING
1.313178270,NO DUNING
1.336776355,NO DUNING
1.339856798,NO DUNING
1.333196882,NO DUNING
1.329453924,NO DUNING
1.330420778,NO DUNING
1.330921740,NO DUNING
1.329868580,NO DUNING
1.73775555,NO DUNING
1.330483723,NO DUNING
1.329511295,NO DUNING
1.334766929,NO DUNING
1.337021170,NO DUNING
1.332047563,NO DUNING
1.317739574,NO DUNING
1.329188160,NO DUNING
1.330271733,NO DUNING
1.332914854,NO DUNING
1.334455706,NO DUNING
1.324040822,NO DUNING
1.330156115,NO DUNING
1.324590801,NO DUNING
1.333843407,NO DUNING
1.334540267,NO DUNING
1.334240187,NO DUNING
1.331135467,NO DUNING
1.266547033,NO DUNING
1.332367376,NO DUNING
1.332482632,NO DUNING
1.320564384,NO DUNING
1.325334166,NO DUNING
1.320628281,NO DUNING
1.331602543,NO DUNING
1.331514453,NO DUNING
1.335947845,NO DUNING
1.330593939,NO DUNING
1.333049925,NO DUNING
1.333003207,NO DUNING
1.316426413,NO DUNING
1.273724412,NO DUNING
1.338307572,NO DUNING
1.330369850,NO DUNING
1.336212112,NO DUNING
1.335441544,NO DUNING
7.2014650,NO DUNING
1.332567213,NO DUNING
1.338106808,NO DUNING
1.325855416,NO DUNING
1.340392558,NO DUNING
1.328077906,NO DUNING
1.334330088,NO DUNING
1.330181881,NO DUNING
7.2042398,NO DUNING
1.333863442,NO DUNING
1.334560063,NO DUNING
1.329972353,NO DUNING
1.326803102,NO DUNING
1.337152367,NO DUNING
1.330567772,NO DUNING
1.330705451,NO DUNING
1.334860312,NO DUNING
1.330039309,NO DUNING
1.330657193,NO DUNING
1.331792360,NO DUNING
1.330090979,NO DUNING
1.330900466,NO DUNING
1.326709598,NO DUNING
1.313387897,NO DUNING
1.331368369,NO DUNING
1.337007701,NO DUNING
1.334422821,NO DUNING
1.327981742,NO DUNING
1.334308689,NO DUNING
1.335508684,NO DUNING
1.337871460,NO DUNING
1.336064112,NO DUNING
1.331567550,NO DUNING
1.336120918,NO DUNING
1.338799371,NO DUNING
1.338798891,NO DUNING
1.338798674,NO DUNING
1.338799159,NO DUNING
1.330628682,NO DUNING
1.319815352,NO DUNING
1.338593281,NO DUNING
1.334965085,NO DUNING
1.331604404,NO DUNING
1.328708662,NO DUNING
1.330234476,NO DUNING
1.338031273,NO DUNING
1.330453911,NO DUNING
1.333900490,NO DUNING
1.335044224,NO DUNING
7.2060423,NO DUNING
1.327613687,NO DUNING
1.333577061,NO DUNING
1.337540700,NO DUNING
1.333203509,NO DUNING
1.76591806,NO DUNING
1.49998606,NO DUNING
1.329850929,NO DUNING
1.336196068,NO DUNING
1.338183730,NO DUNING
1.338396520,NO DUNING
1.333592273,NO DUNING
1.335039364,NO DUNING
1.329603308,NO DUNING
1.83435863,NO DUNING
1.330636506,NO DUNING
1.330632977,NO DUNING
1.319325545,NO DUNING
1.325894801,NO DUNING
1.315908960,NO DUNING
1.335412972,NO DUNING
1.332439487,NO DUNING
1.331212288,NO DUNING
1.335630273,NO DUNING
1.331007517,NO DUNING
1.333140440,NO DUNING
1.330859835,NO DUNING
1.334203726,NO DUNING
1.337645724,NO DUNING
1.333545685,NO DUNING
1.337275404,NO DUNING
1.334148994,NO DUNING
1.329561596,NO DUNING
1.318241103,NO DUNING
1.330585345,NO DUNING
1.336900047,NO DUNING
1.335041628,NO DUNING
1.333805668,NO DUNING
1.333508828,NO DUNING
1.333076714,NO DUNING
1.332145085,NO DUNING
1.334035345,NO DUNING
1.330742917,NO DUNING
1.329818244,NO DUNING
1.326758808,NO DUNING
1.337084472,NO DUNING
1.337594549,NO DUNING
1.332566480,NO DUNING
1.331720939,NO DUNING
1.328483143,NO DUNING
1.330915289,NO DUNING
1.334834821,NO DUNING
1.330128475,NO DUNING
1.329973711,NO DUNING
1.333246313,NO DUNING
1.332857282,NO DUNING
1.334358187,NO DUNING
1.337295599,NO DUNING
1.339102421,NO DUNING
1.335631982,NO DUNING
1.337675421,NO DUNING
1.326527491,NO DUNING
1.337634797,NO DUNING
1.337669498,NO DUNING
1.333334458,NO DUNING
1.328850670,NO DUNING
1.333560397,NO DUNING
1.334235083,NO DUNING
1.335202968,NO DUNING
1.340436438,NO DUNING
1.336797983,NO DUNING
1.337247406,NO DUNING
1.332328774,NO DUNING
1.316976141,NO DUNING
1.336688066,NO DUNING
1.338100591,NO DUNING
1.334149600,NO DUNING
1.329052053,NO DUNING
1.333871474,NO DUNING
1.337881195,NO DUNING
1.322472651,NO DUNING
1.330619930,NO DUNING
1.336249338,NO DUNING
1.330035188,NO DUNING
1.337975942,NO DUNING
1.340494794,NO DUNING
1.334310267,NO DUNING
1.318930094,NO DUNING
1.325417710,NO DUNING
1.330793657,NO DUNING
1.333818688,NO DUNING
1.328406785,NO DUNING
1.330416973,NO DUNING
1.328059575,NO DUNING
1.337287114,NO DUNING
1.326261946,NO DUNING
1.302232545,NO DUNING
1.334842284,NO DUNING
7.2083137,NO DUNING
1.333087310,NO DUNING
1.336709185,NO DUNING
1.339424915,NO DUNING
1.323709236,NO DUNING
1.337692521,NO DUNING
1.330778623,NO DUNING
1.334094195,NO DUNING
1.329955501,NO DUNING
1.320921390,NO DUNING
1.335095283,NO DUNING
1.332588406,NO DUNING
1.331549055,NO DUNING
1.339965720,NO DUNING
1.334594460,NO DUNING
1.79833432,NO DUNING
1.331275034,NO DUNING
1.333904379,NO DUNING
1.339773897,NO DUNING
1.339822264,NO DUNING
1.330932129,NO DUNING
1.335835288,NO DUNING
1.334944342,NO DUNING
1.332406048,NO DUNING
1.332405112,NO DUNING
1.332403963,NO DUNING
1.332186748,NO DUNING
1.330614825,NO DUNING
1.329425446,NO DUNING
1.337310107,NO DUNING
1.329171880,NO DUNING
1.339480839,NO DUNING
1.331628168,NO DUNING
1.328450947,NO DUNING
1.335838154,NO DUNING
1.335906277,NO DUNING
1.327524349,NO DUNING
1.333775828,NO DUNING
1.331623598,NO DUNING
1.329945912,NO DUNING
1.333611672,NO DUNING
1.337017122,NO DUNING
1.333793128,NO DUNING
1.330483549,NO DUNING
1.332061182,NO DUNING
1.331479250,NO DUNING
1.329749839,NO DUNING
1.79496890,NO DUNING
1.334166142,NO DUNING
1.325136353,NO DUNING
1.330243194,NO DUNING
1.334531240,NO DUNING
1.339138613,NO DUNING
1.336054341,NO DUNING
1.330327216,NO DUNING
1.331082314,NO DUNING
1.335209720,NO DUNING
1.330563237,NO DUNING
1.301352678,NO DUNING
1.330141346,NO DUNING
1.84101274,NO DUNING
1.319167993,NO DUNING
1.340329665,NO DUNING
1.329732330,NO DUNING
1.327250677,NO DUNING
7.2099162,NO DUNING
7.202693410,NO DUNING
7.201726610,NO DUNING
1.329833909,NO DUNING
1.322332446,NO DUNING
1.331595886,NO DUNING
1.330349946,NO DUNING
1.330390910,NO DUNING
1.336336590,NO DUNING
1.337738453,NO DUNING
1.336977444,NO DUNING
1.330048814,NO DUNING
1.335255761,NO DUNING
1.339813155,NO DUNING
1.331192155,NO DUNING
1.328973135,NO DUNING
1.336857144,NO DUNING
1.332687078,NO DUNING
1.316025544,NO DUNING
1.334080664,NO DUNING
1.329782559,NO DUNING
1.320223382,NO DUNING
1.332334032,NO DUNING
1.329235280,NO DUNING
1.331905834,NO DUNING
1.333773933,NO DUNING
1.330924937,NO DUNING
1.339275220,NO DUNING
1.331790894,NO DUNING
1.332016181,NO DUNING
1.337674402,NO DUNING
1.339477986,NO DUNING
1.330529909,NO DUNING
1.330387633,NO DUNING
1.320405280,NO DUNING
1.319235755,NO DUNING
1.337106403,NO DUNING
1.316535941,NO DUNING
1.339981435,NO DUNING
1.332617528,NO DUNING
1.334930897,NO DUNING
1.336642340,NO DUNING
1.333871530,NO DUNING
1.335163676,NO DUNING
1.339434746,NO DUNING
1.333780967,NO DUNING
1.331341346,NO DUNING
1.331609061,NO DUNING
1.335805166,NO DUNING
1.331143198,NO DUNING
1.331751331,NO DUNING
1.337727747,NO DUNING
1.83778866,NO DUNING
1.335956354,NO DUNING
1.329654088,NO DUNING
1.330823029,NO DUNING
1.335271153,NO DUNING
1.331228722,NO DUNING
1.80000871,NO DUNING
1.315833200,NO DUNING
1.330087936,NO DUNING
1.329743217,NO DUNING
1.316874584,NO DUNING
1.337128852,NO DUNING
1.340354251,NO DUNING
1.327785099,NO DUNING
1.332287669,NO DUNING
1.335453285,NO DUNING
1.338306235,NO DUNING
1.333965255,NO DUNING
1.338517229,NO DUNING
1.329405164,NO DUNING
1.336241311,NO DUNING
1.331536248,NO DUNING
1.335064880,NO DUNING
1.335173075,NO DUNING
1.334400941,NO DUNING
1.337239243,NO DUNING
1.80123795,NO DUNING
1.330690922,NO DUNING
1.332319290,NO DUNING
1.335979578,NO DUNING
7.2021275,NO DUNING
1.330409715,NO DUNING
1.330409413,NO DUNING
1.329771531,NO DUNING
1.331565010,NO DUNING
1.322725682,NO DUNING
1.333714941,NO DUNING
1.332317758,NO DUNING
1.331637242,NO DUNING
1.336169122,NO DUNING
1.330971767,NO DUNING
1.332194346,NO DUNING
1.333460492,NO DUNING
1.329764663,NO DUNING
1.338294831,NO DUNING
1.335534876,NO DUNING
1.332494043,NO DUNING
1.339883820,NO DUNING
1.338205093,NO DUNING
1.327270250,NO DUNING
1.319562729,NO DUNING
1.330490120,NO DUNING
1.334676297,NO DUNING
1.336014819,NO DUNING
1.329764164,NO DUNING
1.333070881,NO DUNING
1.330213230,NO DUNING
1.338958061,NO DUNING
1.333685442,NO DUNING
1.336322515,NO DUNING
1.336612959,NO DUNING
1.320690384,NO DUNING
1.327873327,NO DUNING
1.332998638,NO DUNING
1.332892125,NO DUNING
1.330954664,NO DUNING
1.337889062,NO DUNING
1.329884684,NO DUNING
1.334085811,NO DUNING
1.329770197,NO DUNING
1.333490864,NO DUNING
1.337691552,NO DUNING
1.336009230,NO DUNING
1.336398221,NO DUNING
1.340861851,NO DUNING
1.338114932,NO DUNING
1.331067553,NO DUNING
1.336411414,NO DUNING
1.338353856,NO DUNING
1.332900626,NO DUNING
1.331903851,NO DUNING
1.332183182,NO DUNING
1.337987735,NO DUNING
1.339795630,NO DUNING
1.322346285,NO DUNING
1.335553153,NO DUNING
1.69982690,NO DUNING
7.2065499,NO DUNING
1.303357858,NO DUNING
1.330535034,NO DUNING
1.330535820,NO DUNING
1.336968574,NO DUNING
1.337339244,NO DUNING
1.76824261,NO DUNING
1.260982572,NO DUNING
1.331978231,NO DUNING
1.330180526,NO DUNING
1.335891503,NO DUNING
1.334959363,NO DUNING
1.330049128,NO DUNING
1.319465759,NO DUNING
1.330341594,NO DUNING
1.330296165,NO DUNING
1.333912657,NO DUNING
1.334429884,NO DUNING
1.329203765,NO DUNING
1.333816165,NO DUNING
7.2030976,NO DUNING
1.336106907,NO DUNING
1.335353051,NO DUNING
1.331329757,NO DUNING
1.335567794,NO DUNING
1.334186959,NO DUNING
1.331858372,NO DUNING
1.331330890,NO DUNING
1.333624733,NO DUNING
1.326234588,NO DUNING
1.334678785,NO DUNING
1.338634646,NO DUNING
1.337608501,NO DUNING
1.335418418,NO DUNING
1.68863694,NO DUNING
1.330260217,NO DUNING
1.268027503,NO DUNING
1.338683997,NO DUNING
1.330520645,NO DUNING
1.333672881,NO DUNING
7.2092808,NO DUNING
1.330788121,NO DUNING
1.326575414,NO DUNING
1.86709053,NO DUNING
1.329972870,NO DUNING
1.331979872,NO DUNING
1.334627997,NO DUNING
1.339715326,NO DUNING
1.318727408,NO DUNING
1.336652566,NO DUNING
1.333580054,NO DUNING
1.332906692,NO DUNING
1.330388324,NO DUNING
1.316206042,NO DUNING
1.337509540,NO DUNING
1.331874954,NO DUNING
1.330421853,NO DUNING
1.332217934,NO DUNING
1.336825393,NO DUNING
1.337619521,NO DUNING
1.336675746,NO DUNING
1.337333958,NO DUNING
7.2098782,NO DUNING
1.86291438,NO DUNING
1.75323259,NO DUNING
1.336579597,NO DUNING
1.335160675,NO DUNING
1.335843688,NO DUNING
1.336062891,NO DUNING
1.334423908,NO DUNING
1.334426982,NO DUNING
1.330441081,NO DUNING
1.334306708,NO DUNING
1.317257582,NO DUNING
1.333649580,NO DUNING
1.334048107,NO DUNING
1.332682794,NO DUNING
1.333347022,NO DUNING
1.331356462,NO DUNING
1.333245536,NO DUNING
1.333004425,NO DUNING
1.331294885,NO DUNING
1.326694535,NO DUNING
1.327556708,NO DUNING
1.331515288,NO DUNING
1.330440671,NO DUNING
1.331477707,NO DUNING
1.330056185,NO DUNING
1.331927785,NO DUNING
1.330886882,NO DUNING
1.330316383,NO DUNING
1.331169619,NO DUNING
1.331330433,NO DUNING
1.330172089,NO DUNING
1.329215000,NO DUNING
1.336959929,NO DUNING
1.330662128,NO DUNING
7.2083370,NO DUNING
1.334593783,NO DUNING
1.331626850,NO DUNING
1.331627430,NO DUNING
1.310702488,NO DUNING
1.335015454,NO DUNING
1.331517144,NO DUNING
1.335230819,NO DUNING
1.319297621,NO DUNING
1.336402533,NO DUNING
1.331500633,NO DUNING
1.332143883,NO DUNING
1.326879602,NO DUNING
1.318895566,NO DUNING
7.2035527,NO DUNING
1.338249435,NO DUNING
1.330066001,NO DUNING
1.330532859,NO DUNING
1.330187837,NO DUNING
1.331932759,NO DUNING
1.332911613,NO DUNING
1.328365755,NO DUNING
1.332155708,NO DUNING
1.329876702,NO DUNING
1.334924761,NO DUNING
1.334630299,NO DUNING
1.329696504,NO DUNING
1.330654628,NO DUNING
1.330727776,NO DUNING
1.340322009,NO DUNING
1.340169121,NO DUNING
7.1907294,NO DUNING
1.335093264,NO DUNING
1.333228257,NO DUNING
1.329044239,NO DUNING
1.335950471,NO DUNING
1.318933190,NO DUNING
1.334814683,NO DUNING
1.323584014,NO DUNING
1.335059207,NO DUNING
1.340644287,NO DUNING
1.339450748,NO DUNING
1.330257759,NO DUNING
1.330511992,NO DUNING
1.333763123,NO DUNING
1.331379019,NO DUNING
1.329407530,NO DUNING
1.338393640,NO DUNING
1.330217862,NO DUNING
1.330390007,NO DUNING
1.329180750,NO DUNING
1.330391178,NO DUNING
1.263072529,NO DUNING
1.331004524,NO DUNING
1.317821940,NO DUNING
1.58324016,NO DUNING
1.11800056,NO DUNING
1.327430373,NO DUNING
1.320199534,NO DUNING
1.335410117,NO DUNING
1.333129943,NO DUNING
1.329741307,NO DUNING
1.318179017,NO DUNING
1.326128252,NO DUNING
1.330154242,NO DUNING
1.324850861,NO DUNING
1.328921201,NO DUNING
1.331841109,NO DUNING
1.332029810,NO DUNING
1.337241322,NO DUNING
1.331321872,NO DUNING
1.336939398,NO DUNING
1.330709033,NO DUNING
1.340916827,NO DUNING
1.332034830,NO DUNING
1.335958787,NO DUNING
1.333737161,NO DUNING
1.334707904,NO DUNING
1.332998709,NO DUNING
7.2009214,NO DUNING
1.335159561,NO DUNING
1.337871350,NO DUNING
1.340664304,NO DUNING
1.335923380,NO DUNING
1.338768000,NO DUNING
1.335257708,NO DUNING
1.333328563,NO DUNING
1.333673866,NO DUNING
1.340821301,NO DUNING
1.330282442,NO DUNING
1.336727128,NO DUNING
1.329737524,NO DUNING
1.335491142,NO DUNING
1.58550505,NO DUNING
1.339315131,NO DUNING
1.330471987,NO DUNING
1.331090654,NO DUNING
7.2059027,NO DUNING
7.1965553,NO DUNING
1.331264734,NO DUNING
1.337258400,NO DUNING
1.338951756,NO DUNING
1.338805670,NO DUNING
1.335452874,NO DUNING
1.329884058,NO DUNING
1.329808729,NO DUNING
1.340147551,NO DUNING
1.330431889,NO DUNING
1.329164868,NO DUNING
1.339329265,NO DUNING
1.332045035,NO DUNING
1.329932128,NO DUNING
1.320379426,NO DUNING
1.318616993,NO DUNING
7.2092988,NO DUNING
1.328291278,NO DUNING
1.328291329,NO DUNING
1.333909183,NO DUNING
1.331510545,NO DUNING
1.336130335,NO DUNING
1.339311830,NO DUNING
1.332048819,NO DUNING
1.330131097,NO DUNING
1.340199454,NO DUNING
1.332282127,NO DUNING
1.331335130,NO DUNING
1.321080840,NO DUNING
1.329746607,NO DUNING
1.339885684,NO DUNING
1.338215860,NO DUNING
1.332066230,NO DUNING
1.335033312,NO DUNING
1.329207035,NO DUNING
1.336917308,NO DUNING
1.333939220,NO DUNING
1.330573791,NO DUNING
1.335934640,NO DUNING
1.314425756,NO DUNING
1.337823276,NO DUNING
1.330758288,NO DUNING
1.334856003,NO DUNING
1.330673927,NO DUNING
1.335162639,NO DUNING
1.331920871,NO DUNING
1.331422294,NO DUNING
1.335267362,NO DUNING
1.335268720,NO DUNING
1.336356433,NO DUNING
1.334953521,NO DUNING
1.336157101,NO DUNING
1.265971827,NO DUNING
1.329788926,NO DUNING
1.333484257,NO DUNING
1.340510005,NO DUNING
1.332095787,NO DUNING
1.331804247,NO DUNING
1.336007765,NO DUNING
1.58230874,NO DUNING
1.331926603,NO DUNING
1.335040435,NO DUNING
1.325788732,NO DUNING
1.335754167,NO DUNING
1.331717014,NO DUNING
1.339527022,NO DUNING
1.330064944,NO DUNING
1.332177559,NO DUNING
1.321235629,NO DUNING
1.330103170,NO DUNING
1.72566336,NO DUNING
1.333423573,NO DUNING
1.329343436,NO DUNING
1.327209253,NO DUNING
1.325988872,NO DUNING
1.330281842,NO DUNING
1.335704863,NO DUNING
1.328624882,NO DUNING
1.336671877,NO DUNING
1.329847924,NO DUNING
1.333041744,NO DUNING
1.329808430,NO DUNING
1.337213929,NO DUNING
1.338644943,NO DUNING
1.338939254,NO DUNING
1.330389435,NO DUNING
1.332246192,NO DUNING
1.339568780,NO DUNING
1.335578163,NO DUNING
1.327875247,NO DUNING
1.331699118,NO DUNING
1.335293120,NO DUNING
1.336489332,NO DUNING
1.330539232,NO DUNING
1.336184886,NO DUNING
1.330563206,NO DUNING
1.323965161,NO DUNING
1.334942920,NO DUNING
1.330199171,NO DUNING
1.335957054,NO DUNING
1.335194716,NO DUNING
1.330154844,NO DUNING
1.326632294,NO DUNING
7.2053995,NO DUNING
1.334304064,NO DUNING
1.331365478,NO DUNING
1.337526546,NO DUNING
1.331367629,NO DUNING
1.332401578,NO DUNING
1.329998264,NO DUNING
1.322940622,NO DUNING
1.335453889,NO DUNING
1.336246319,NO DUNING
1.332861053,NO DUNING
1.331394345,NO DUNING
1.333266134,NO DUNING
1.332453514,NO DUNING
1.331583424,NO DUNING
1.330982587,NO DUNING
1.330981902,NO DUNING
1.331181003,NO DUNING
1.329938149,NO DUNING
1.335923244,NO DUNING
1.334614425,NO DUNING
1.330444670,NO DUNING
1.336950443,NO DUNING
1.339081195,NO DUNING
1.339080175,NO DUNING
1.339081018,NO DUNING
1.331685086,NO DUNING
1.331184893,NO DUNING
1.328406954,NO DUNING
1.324163954,NO DUNING
1.335211074,NO DUNING
1.335961644,NO DUNING
1.335849581,NO DUNING
1.335573995,NO DUNING
1.332081622,NO DUNING
1.329720951,NO DUNING
1.325226827,NO DUNING
1.330386391,NO DUNING
1.333614092,NO DUNING
1.336393446,NO DUNING
1.335643671,NO DUNING
1.325084878,NO DUNING
1.337533358,NO DUNING
1.333840409,NO DUNING
1.330761803,NO DUNING
7.1894651,NO DUNING
1.333259927,NO DUNING
1.330454672,NO DUNING
1.332031583,NO DUNING
1.331970570,NO DUNING
1.329971484,NO DUNING
1.337839075,NO DUNING
1.297225446,NO DUNING
1.332602905,NO DUNING
1.340287448,NO DUNING
1.331186366,NO DUNING
1.332119212,NO DUNING
1.328692210,NO DUNING
1.333121276,NO DUNING
1.340553033,NO DUNING
1.336362810,NO DUNING
1.332400474,NO DUNING
1.334475381,NO DUNING
1.321249507,NO DUNING
1.333899130,NO DUNING
1.331177736,NO DUNING
1.336011608,NO DUNING
1.331318096,NO DUNING
1.333400446,NO DUNING
1.336527041,NO DUNING
1.335386201,NO DUNING
1.339965943,NO DUNING
1.337218326,NO DUNING
1.337778333,NO DUNING
1.261332204,NO DUNING
1.330439634,NO DUNING
1.332855971,NO DUNING
1.340777344,NO DUNING
1.337661339,NO DUNING
1.331282195,NO DUNING
1.334907432,NO DUNING
1.334424648,NO DUNING
1.339899270,NO DUNING
1.332118325,NO DUNING
1.334854497,NO DUNING
1.337307905,NO DUNING
1.333248284,NO DUNING
1.334602827,NO DUNING
1.333092005,NO DUNING
1.334088688,NO DUNING
1.333482835,NO DUNING
1.337795675,NO DUNING
1.336459115,NO DUNING
1.332349005,NO DUNING
1.322206316,NO DUNING
1.334986687,NO DUNING
1.324056305,NO DUNING
1.328360178,NO DUNING
1.325958654,NO DUNING
1.330057347,NO DUNING
